codigo pais m49,codigo iso3,pais origen,anio,capitulo,valor dolares cif,valor dolares cif log,continente,region,bloque economico
478,MRT,Mauritania,2012,TOTAL,27023.64,4.431743847,África,Resto de África,
583,FSM,Micronesia (Estados Federados de),2012,TOTAL,107.29,2.030559245,Oceanía,Oceanía,
500,MSR,Montserrat,2012,TOTAL,447.94,2.651219846,América,Centroamérica y Caribe,
508,MOZ,Mozambique,2012,TOTAL,24242.6,4.384579196,África,Resto de África,
104,MMR,Myanmar,2012,TOTAL,25726.67,4.410383576,Asia,Sudeste Asiático,
484,MEX,México,2012,"Aceites esenciales, perfumería, cosméticos",201790846.99,8.304901463,América,América del Norte,OCDE
484,MEX,México,2012,Algodón,59622743.12,7.775411953,América,América del Norte,OCDE
484,MEX,México,2012,"Aparatos y material eléctrico, de grabación o imagen",1151585207.4,9.061296078,América,América del Norte,OCDE
484,MEX,México,2012,"Calzado, botines, artículos análogos y partes",5533754.35,6.743019876,América,América del Norte,OCDE
484,MEX,México,2012,Caucho y manufacturas,37512417.09,7.574175049,América,América del Norte,OCDE
484,MEX,México,2012,Cobre y sus manufacturas,52414379.77,7.719450451,América,América del Norte,OCDE
484,MEX,México,2012,Combustibles y aceites minerales y sus productos,1022205524.54,9.009538224,América,América del Norte,OCDE
484,MEX,México,2012,"Extractos curtientes, pinturas, tintas",32254746.1,7.508593628,América,América del Norte,OCDE
484,MEX,México,2012,"Fundición, hierro y acero",312727208.59,8.495165668,América,América del Norte,OCDE
484,MEX,México,2012,"Instrumentos y aparatos de óptica, fotografía, cinematografía",44215721.53,7.645576716,América,América del Norte,OCDE
484,MEX,México,2012,"Manufactura de fundición, de hierro o acero",135542963.78,8.132076978,América,América del Norte,OCDE
484,MEX,México,2012,Materias plásticas y manufacturas,278575530.88,8.444942967,América,América del Norte,OCDE
484,MEX,México,2012,Productos diversos de las industrias químicas,22344519.27,7.349171015,América,América del Norte,OCDE
484,MEX,México,2012,Productos farmacéuticos,90930017.74,7.958707276,América,América del Norte,OCDE
484,MEX,México,2012,Productos químicos inorgánicos,48972974.75,7.689956485,América,América del Norte,OCDE
484,MEX,México,2012,Productos químicos orgánicos,138763815.94,8.142276234,América,América del Norte,OCDE
484,MEX,México,2012,"Reactores nucleares, calderas, máquinas y partes",467802646.9,8.670062675,América,América del Norte,OCDE
484,MEX,México,2012,TOTAL,6452740547.31,9.809744203,América,América del Norte,OCDE
484,MEX,México,2012,"Vehículos, partes y accesorios",1837193671.54,9.264154941,América,América del Norte,OCDE
492,MCO,Mónaco,2012,TOTAL,2039794.22,6.309586357,Europa,Europa Occidental,
516,NAM,Namibia,2012,TOTAL,2909676.37,6.463844687,África,Resto de África,
520,NRU,Nauru,2012,TOTAL,1455.63,3.163050998,Oceanía,Oceanía,
524,NPL,Nepal,2012,TOTAL,42143.89,4.62473462,Asia,Asia Meridional,
558,NIC,Nicaragua,2012,TOTAL,16094240.6,7.20667049,América,Centroamérica y Caribe,
566,NGA,Nigeria,2012,TOTAL,400626.98,5.602740193,África,Resto de África,
570,NIU,Niue,2012,TOTAL,6651.51,3.822920248,Oceanía,Oceanía,
578,NOR,Noruega,2012,Abonos,17869461.15,7.252111457,Europa,Europa Septentrional,OCDE
578,NOR,Noruega,2012,TOTAL,42005578.07,7.623306966,Europa,Europa Septentrional,OCDE
540,NCL,Nueva Caledonia,2012,TOTAL,95077.78,4.978079033,Oceanía,Oceanía,
554,NZL,Nueva Zelanda,2012,TOTAL,8466085.35,6.927682642,Oceanía,Oceanía,OCDE
562,NER,Níger,2012,TOTAL,23756.99,4.375791415,África,Resto de África,
512,OMN,Omán,2012,TOTAL,7615.73,3.881711539,Asia,Asia Occidental,
586,PAK,Pakistán,2012,Algodón,23213045.4,7.365732121,Asia,Asia Meridional,
586,PAK,Pakistán,2012,TOTAL,71492419.15,7.854259993,Asia,Asia Meridional,
585,PLW,Palau,2012,TOTAL,554.28,2.743729208,Oceanía,Oceanía,
591,PAN,Panamá,2012,TOTAL,78238062.94,7.893418089,América,Centroamérica y Caribe,
600,PRY,Paraguay,2012,Cereales,44534851.18,7.648700005,América,Sudamérica,
600,PRY,Paraguay,2012,TOTAL,92235106.25,7.964896252,América,Sudamérica,
528,NLD,Países Bajos,2012,Abonos,21408037.78,7.330576863,Europa,Europa Occidental,OCDE
528,NLD,Países Bajos,2012,Combustibles y aceites minerales y sus productos,10555052.34,7.023460391,Europa,Europa Occidental,OCDE
528,NLD,Países Bajos,2012,Navegación aérea o espacial,419592.52,5.622827738,Europa,Europa Occidental,OCDE
528,NLD,Países Bajos,2012,TOTAL,279311058.36,8.44608813,Europa,Europa Occidental,OCDE
604,PER,Perú,2012,"Aceites esenciales, perfumería, cosméticos",35916605.63,7.555295286,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Algodón,16504327.11,7.217597823,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,"Calzado, botines, artículos análogos y partes",4237399.0,6.62709936,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Caucho y manufacturas,19227904.0,7.283931945,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Cobre y sus manufacturas,163206367.88,8.2127371,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Combustibles y aceites minerales y sus productos,435119.6,5.638608647,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Grasas y aceites animales o vegetales,4217229.7,6.625027256,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Materias plásticas y manufacturas,115760652.09,8.063560965,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Productos químicos inorgánicos,17149665.71,7.234255659,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,Residuos industrias alimentarias. Alimentos para animales,14889634.14,7.172884027,América,Sudamérica,Alianza del Pacífico
604,PER,Perú,2012,TOTAL,928834570.08,8.967938371,América,Sudamérica,Alianza del Pacífico
612,PCN,Pitcairn,2012,TOTAL,352.37,2.546998926,Oceanía,Oceanía,
616,POL,Polonia,2012,"Aparatos y material eléctrico, de grabación o imagen",9028500.59,6.955615631,Europa,Europa Oriental,OCDE
616,POL,Polonia,2012,TOTAL,37991574.19,7.579687289,Europa,Europa Oriental,OCDE
620,PRT,Portugal,2012,TOTAL,59316665.76,7.773176731,Europa,Europa Meridional,OCDE
630,PRI,Puerto Rico,2012,TOTAL,103909774.71,8.016656403,América,Centroamérica y Caribe,
634,QAT,Qatar,2012,TOTAL,7406062.39,6.869587366,Asia,Asia Occidental,
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,"Aceites esenciales, perfumería, cosméticos",10672466.1,7.028264784,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,"Instrumentos y aparatos de óptica, fotografía, cinematografía",45117224.01,7.65434237,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,Productos diversos de las industrias químicas,26005279.44,7.415061525,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,Productos farmacéuticos,70602462.55,7.848819849,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,"Reactores nucleares, calderas, máquinas y partes",114999231.24,8.060694937,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,Residuos industrias alimentarias. Alimentos para animales,2844158.81,6.453953843,Europa,Europa Occidental,OCDE
826,GBR,Reino Unido de Gran Bretaña e Irlanda del Norte,2012,TOTAL,567588944.4,8.754033928,Europa,Europa Occidental,OCDE
203,CZE,Republica Checa,2012,TOTAL,39096367.27,7.592136406,Europa,Europa Oriental,OCDE
140,CAF,República Centroafricana,2012,TOTAL,19733.06,4.295194436,África,Resto de África,
418,LAO,República Democrática Popular Lao,2012,TOTAL,164344.05,5.215753985,Asia,Sudeste Asiático,
180,COD,República Democrática del Congo,2012,TOTAL,11072.41,4.044242159,África,Resto de África,
214,DOM,República Dominicana,2012,"Aceites esenciales, perfumería, cosméticos",15242223.69,7.183048331,América,Centroamérica y Caribe,
214,DOM,República Dominicana,2012,TOTAL,30896744.27,7.489912718,América,Centroamérica y Caribe,
408,PRK,República Popular Democrática de Corea,2012,TOTAL,7987574.62,6.902414928,Asia,Asia Oriental,
834,TZA,República Unida de Tanzanía,2012,TOTAL,162840.36,5.211762054,África,Resto de África,
410,KOR,República de Corea,2012,"Aparatos y material eléctrico, de grabación o imagen",87371294.51,7.94136877,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,Caucho y manufacturas,59295344.36,7.773020596,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,Combustibles y aceites minerales y sus productos,2025038.98,6.306433387,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,"Fundición, hierro y acero",69207841.27,7.840155303,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,"Manufactura de fundición, de hierro o acero",15050841.32,7.177560777,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,Materias plásticas y manufacturas,136077321.15,8.133785751,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,Productos diversos de las industrias químicas,23024331.21,7.362187024,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,Productos químicos inorgánicos,6886824.9,6.838019041,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,"Reactores nucleares, calderas, máquinas y partes",183435918.47,8.263484379,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,TOTAL,1313074954.4,9.118289518,Asia,Asia Oriental,OCDE
410,KOR,República de Corea,2012,"Vehículos, partes y accesorios",583365285.86,8.765940582,Asia,Asia Oriental,OCDE
498,MDA,República de Moldova,2012,TOTAL,41940.93,4.622638056,Europa,Europa Oriental,
760,SYR,República Árabe Siria,2012,TOTAL,186973.52,5.271780104,Asia,Asia Occidental,
638,REU,Reunión,2012,TOTAL,9541707.75,6.979626111,África,Resto de África,
646,RWA,Ruanda,2012,TOTAL,633967.28,5.802066844,África,Resto de África,
642,ROU,Rumania,2012,TOTAL,34094735.63,7.532687327,Europa,Europa Oriental,
659,KNA,Saint Kitts y Nevis,2012,TOTAL,29250.15,4.466128098,América,Centroamérica y Caribe,
882,WSM,Samoa,2012,TOTAL,1402167.85,6.146800005,Oceanía,Oceanía,
16,ASM,Samoa Americana,2012,TOTAL,1459.39,3.164171366,Oceanía,Oceanía,
674,SMR,San Marino,2012,TOTAL,10661.49,4.027817904,Europa,Europa Meridional,
670,VCT,San Vicente y las Granadinas,2012,TOTAL,1121841.3,6.049931424,América,Centroamérica y Caribe,
662,LCA,Santa Lucía,2012,TOTAL,4379.84,3.641458246,América,Centroamérica y Caribe,
686,SEN,Senegal,2012,TOTAL,11349874.75,7.054991069,África,Resto de África,
690,SYC,Seychelles,2012,TOTAL,63070.94,4.799829304,África,Resto de África,
694,SLE,Sierra Leona,2012,TOTAL,9251.38,3.96620652,África,Resto de África,
702,SGP,Singapur,2012,TOTAL,137012994.4,8.136761758,Asia,Sudeste Asiático,
144,LKA,Sri Lanka,2012,TOTAL,14174794.54,7.151516773,Asia,Asia Meridional,
710,ZAF,Sudáfrica,2012,TOTAL,43668567.64,7.640168947,África,Resto de África,BRICS
729,SDN,Sudán,2012,TOTAL,162237.58,5.21015146,África,Norte de África,
752,SWE,Suecia,2012,TOTAL,195634278.43,8.291444953,Europa,Europa Septentrional,OCDE
756,CHE,Suiza,2012,"Aceites esenciales, perfumería, cosméticos",18916440.08,7.276839409,Europa,Europa Occidental,OCDE
756,CHE,Suiza,2012,"Extractos curtientes, pinturas, tintas",17849515.3,7.251626427,Europa,Europa Occidental,OCDE
756,CHE,Suiza,2012,"Instrumentos y aparatos de óptica, fotografía, cinematografía",61604848.71,7.789614895,Europa,Europa Occidental,OCDE
756,CHE,Suiza,2012,Productos farmacéuticos,210871859.68,8.324018628,Europa,Europa Occidental,OCDE
756,CHE,Suiza,2012,Productos químicos orgánicos,51086391.13,7.708305224,Europa,Europa Occidental,OCDE
756,CHE,Suiza,2012,TOTAL,512524421.25,8.709714564,Europa,Europa Occidental,OCDE
740,SUR,Surinam,2012,TOTAL,1269650.41,6.103684157,América,Sudamérica,
764,THA,Tailandia,2012,"Calzado, botines, artículos análogos y partes",4678952.28,6.670148616,Asia,Sudeste Asiático,
764,THA,Tailandia,2012,Caucho y manufacturas,28843456.29,7.4600473,Asia,Sudeste Asiático,
764,THA,Tailandia,2012,Cereales,67305.6,4.8280512,Asia,Sudeste Asiático,
764,THA,Tailandia,2012,Disposiciones de tratamiento especial,10990900.99,7.041033296,Asia,Sudeste Asiático,
764,THA,Tailandia,2012,TOTAL,337236649.82,8.527934766,Asia,Sudeste Asiático,
158,TWN,Taiwán (Provincia de China),2012,"Aparatos y material eléctrico, de grabación o imagen",94870824.05,7.977132673,Asia,Asia Oriental,
158,TWN,Taiwán (Provincia de China),2012,Disposiciones de tratamiento especial,39875773.76,7.600709123,Asia,Asia Oriental,
158,TWN,Taiwán (Provincia de China),2012,Materias plásticas y manufacturas,94513304.95,7.97549295,Asia,Asia Oriental,
158,TWN,Taiwán (Provincia de China),2012,Productos químicos orgánicos,10721168.2,7.03024211,Asia,Asia Oriental,
158,TWN,Taiwán (Provincia de China),2012,TOTAL,564483047.72,8.751650904,Asia,Asia Oriental,
768,TGO,Togo,2012,TOTAL,140.73,2.148386688,África,Resto de África,
772,TKL,Tokelau,2012,TOTAL,35841.55,4.554386783,Oceanía,Oceanía,
780,TTO,Trinidad y Tobago,2012,Abonos,28337902.55,7.452367702,América,Centroamérica y Caribe,
780,TTO,Trinidad y Tobago,2012,Combustibles y aceites minerales y sus productos,321064083.09,8.506591724,América,Centroamérica y Caribe,
780,TTO,Trinidad y Tobago,2012,Productos químicos inorgánicos,53033527.8,7.724550517,América,Centroamérica y Caribe,
780,TTO,Trinidad y Tobago,2012,Productos químicos orgánicos,36804514.77,7.565901096,América,Centroamérica y Caribe,
780,TTO,Trinidad y Tobago,2012,TOTAL,506804560.15,8.704840514,América,Centroamérica y Caribe,
795,TKM,Turkmenistán,2012,TOTAL,6985.41,3.844191902,Asia,Asia Central,
792,TUR,Turquía,2012,Algodón,11194945.66,7.04902199,Asia,Asia Occidental,OCDE
792,TUR,Turquía,2012,Cobre y sus manufacturas,1709838.48,6.232955087,Asia,Asia Occidental,OCDE
792,TUR,Turquía,2012,"Fundición, hierro y acero",71053335.69,7.851584471,Asia,Asia Occidental,OCDE
792,TUR,Turquía,2012,TOTAL,179194518.49,8.253324721,Asia,Asia Occidental,OCDE
788,TUN,Túnez,2012,TOTAL,8573859.05,6.93317634,África,Norte de África,
804,UKR,Ucrania,2012,"Fundición, hierro y acero",51283074.49,7.709974054,Europa,Europa Oriental,
804,UKR,Ucrania,2012,TOTAL,94113579.59,7.973652292,Europa,Europa Oriental,
800,UGA,Uganda,2012,TOTAL,44612.9,4.649460455,África,Resto de África,
858,URY,Uruguay,2012,"Aceites esenciales, perfumería, cosméticos",13122675.97,7.118022405,América,Sudamérica,
858,URY,Uruguay,2012,Cereales,2008188.35,6.302804443,América,Sudamérica,
858,URY,Uruguay,2012,TOTAL,82249290.47,7.91513216,América,Sudamérica,
860,UZB,Uzbekistán,2012,TOTAL,1094558.65,6.039239037,Asia,Asia Central,
548,VUT,Vanuatu,2012,TOTAL,244.83,2.388864633,Oceanía,Oceanía,
862,VEN,Venezuela (República Bolivariana de),2012,Abonos,52815583.21,7.72276208,América,Sudamérica,CAN
862,VEN,Venezuela (República Bolivariana de),2012,Combustibles y aceites minerales y sus productos,93886179.16,7.972601665,América,Sudamérica,CAN
862,VEN,Venezuela (República Bolivariana de),2012,Productos diversos de las industrias químicas,37147063.04,7.569924483,América,Sudamérica,CAN
862,VEN,Venezuela (República Bolivariana de),2012,Productos químicos inorgánicos,14706261.62,7.167502288,América,Sudamérica,CAN
862,VEN,Venezuela (República Bolivariana de),2012,Productos químicos orgánicos,121149770.52,8.083322596,América,Sudamérica,CAN
862,VEN,Venezuela (República Bolivariana de),2012,TOTAL,533061008.96,8.726776917,América,Sudamérica,CAN
704,VNM,Vietnam,2012,"Aparatos y material eléctrico, de grabación o imagen",15029058.48,7.176931774,Asia,Sudeste Asiático,
704,VNM,Vietnam,2012,"Calzado, botines, artículos análogos y partes",87651917.53,7.942761421,Asia,Sudeste Asiático,
704,VNM,Vietnam,2012,TOTAL,227201392.73,8.356410989,Asia,Sudeste Asiático,
716,ZWE,Zimbabwe,2012,TOTAL,665275.0,5.823001204,África,Resto de África,
4,AFG,Afganistán,2013,TOTAL,163273.31,5.212915197,Asia,Asia Meridional,
8,ALB,Albania,2013,TOTAL,555195.05,5.744445585,Europa,Europa Meridional,
276,DEU,Alemania,2013,Abonos,38631843.78,7.586945436,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Aparatos y material eléctrico, de grabación o imagen",129842721.13,8.113417608,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Caucho y manufacturas,37222690.51,7.570807761,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Cobre y sus manufacturas,4802901.0,6.681503635,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Extractos curtientes, pinturas, tintas",34152369.1,7.533420835,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Instrumentos y aparatos de óptica, fotografía, cinematografía",169514986.12,8.229208098,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Manufactura de fundición, de hierro o acero",44826872.4,7.651538439,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Materias plásticas y manufacturas,89650420.39,7.95255233,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Navegación aérea o espacial,114422178.17,8.058510211,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Papel, cartón y sus manufacturas",45934596.07,7.662139902,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Productos diversos de las industrias químicas,113018099.4,8.053148,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Productos farmacéuticos,316967786.3,8.501015127,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Productos químicos inorgánicos,17891990.34,7.252658655,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,Productos químicos orgánicos,91848563.99,7.963072371,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Reactores nucleares, calderas, máquinas y partes",467079914.28,8.669391192,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,TOTAL,2206909027.22,9.343784431,Europa,Europa Occidental,OCDE
276,DEU,Alemania,2013,"Vehículos, partes y accesorios",245794035.69,8.39057134,Europa,Europa Occidental,OCDE
20,AND,Andorra,2013,TOTAL,205372.5,5.31254229,Europa,Europa Occidental,
24,AGO,Angola,2013,TOTAL,62.5,1.795880017,África,Resto de África,
28,ATG,Antigua y Barbuda,2013,TOTAL,218475.88,5.339403497,América,Centroamérica y Caribe,
530,,Antillas Holandesas,2013,TOTAL,13714866.32,7.137191579,América,Centroamérica y Caribe,
682,SAU,Arabia Saudita,2013,TOTAL,62215922.87,7.793901548,Asia,Asia Occidental,BRICS
12,DZA,Argelia,2013,TOTAL,49663.5,4.696037323,África,Norte de África,
